"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-12","13.87",,"0.00","0.0","0.0","84","93","78",,"  130","  130","23.9","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-13","9.84",,"0.01","0.0","0.0","83","93","77",,"  120","  130","25.9","33.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-14","8.05",,"1.07","0.0","0.0","78","84","72",,"   90","  120","17.0","21.9","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-15","6.49",,"0.00","0.0","0.0","81","91","76",,"  100","  110","15.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-16","10.96",,"0.17","0.0","0.0","80","87","75",,"   70","   70","21.0","25.9","    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-17","7.16",,"2.74","0.0","0.0","80","91","73",,"   60","   60","30.0","40.0","    1","    1","    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-18","7.16",,"0.63","0.0","0.0","78","87","75",,"  150","  140","21.0","25.9","    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-19","6.04",,"0.44","0.0","0.0","79","86","75",,"  120","  160","17.0","19.9","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-20","8.95",,"0.12","0.0","0.0","80","86","74",,"  160","  170","36.9","46.1","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-21","8.50",,"1.09","0.0","0.0","79","84","73",,"  180","  180","29.1","40.0","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-22","8.95",,"0.00","0.0","0.0","79","86","75",,"   90","   90","17.0","21.9","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-23","9.62",,"0.00","0.0","0.0","82","90","78",,"  150","  130","21.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-24","7.61",,"0.00","0.0","0.0","82","90","77",,"  120","  120","25.9","33.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-25","8.50",,"0.00","0.0","0.0","82","91","76",,"  160","  160","14.1","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-26","9.17",,"0.00","0.0","0.0","83","92","77",,"  140","  160","16.1","19.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-27","5.82",,"0.00","0.0","0.0","83","90","77",,"  170","  170","14.1","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-28","6.49",,"0.00","0.0","0.0","82","91","75",,"  150","  150","15.0","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-29","10.51",,"0.00","0.0","0.0","84","93","77",,"  170","  170","18.1","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-06-30","7.83",,"0.15","0.0","0.0","82","91","73",,"  160","  170","36.9","45.0","    1",,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-01","9.17",,"0.07","0.0","0.0","78","89","72",,"  170","  170","36.9","51.0","    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-02","12.53",,"0.00","0.0","0.0","79","90","70",,"  140","  150","36.9","45.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-03","11.41",,"0.00","0.0","0.0","82","90","77",,"  150","  140","19.9","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-04","12.30",,"0.00","0.0","0.0","83","92","77",,"  140","  140","21.9","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-05","14.76",,"0.00","0.0","0.0","82","91","76",,"  150","  150","23.9","31.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-06","16.33",,"0.00","0.0","0.0","83","92","77",,"  150","  140","25.1","32.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-07","16.55",,"0.00","0.0","0.0","83","91","78",,"  150","  180","23.0","33.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-08","17.00",,"0.00","0.0","0.0","83","92","78",,"  130","  130","25.9","30.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-09","13.42",,"0.00","0.0","0.0","83","92","76",,"  140","  140","21.9","30.0","    1",,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-10","12.30",,"0.00","0.0","0.0","83","93","76",,"  130","  140","21.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-11","10.51",,"0.00","0.0","0.0","82","92","74",,"  150","  150","17.0","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-12","10.29",,"0.00","0.0","0.0","84","94","76",,"  160","  150","17.0","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-13","8.95",,"0.00","0.0","0.0","85","95","77",,"  160","  150","18.1","23.0",,,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-14","10.29",,"0.00","0.0","0.0","84","95","74",,"  130","  130","21.9","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-15","11.63",,"0.00","0.0","0.0","84","94","76",,"  150","  150","21.0","27.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-16","10.96",,"0.00","0.0","0.0","83","95","75",,"  150","  160","21.9","27.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-17","12.75",,"0.00","0.0","0.0","85","96","77",,"  140","  130","21.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-18","12.53",,"0.00","0.0","0.0","86","96","79",,"  130","  140","21.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-19","12.30",,"0.00","0.0","0.0","86","96","77",,"  150","  180","19.9","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-20","9.62",,"0.00","0.0","0.0","85","96","77",,"  150","  150","21.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-21","10.96",,"0.00","0.0","0.0","85","96","76",,"  150","  150","21.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-22","12.30",,"0.00","0.0","0.0","86","97","79",,"  150","  150","21.9","27.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-23","12.97",,"0.00","0.0","0.0","87","98","78",,"  130","  160","21.9","25.9",,,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-24","11.86",,"0.00","0.0","0.0","86","97","78",,"  150","  150","21.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-25","8.28",,"0.00","0.0","0.0","85","96","76",,"  150","  150","21.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-26","8.28",,"0.00","0.0","0.0","86","97","77",,"  160","  160","19.9","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-27","11.41",,"0.00","0.0","0.0","87","98","79",,"  150","  140","21.9","29.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-28","11.63",,"0.00","0.0","0.0","86","99","78",,"  130","  130","23.9","30.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-29","9.62",,"0.00","0.0","0.0","87","99","77",,"  160","  150","18.1","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-30","5.82",,"0.00","0.0","0.0","87","99","75",,"  110","  120","14.1","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-07-31","6.49",,"0.00","0.0","0.0","88","100","80",,"   10","   40","25.9","42.9",,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-01","7.61",,"0.00","0.0","0.0","87","98","77",,"   90","  110","16.1","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-02","5.82",,"0.00","0.0","0.0","86","98","74",,"  170","  160","15.0","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-03","7.61",,"0.00","0.0","0.0","87","98","76",,"  150","  150","17.0","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-04","10.74",,"0.00","0.0","0.0","87","98","80",,"  150","  150","23.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-05","11.63",,"0.00","0.0","0.0","88","99","79",,"  150","  160","23.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-06","11.41",,"0.00","0.0","0.0","87","101","79",,"  150","  160","23.9","31.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-07","11.41",,"0.00","0.0","0.0","87","100","79",,"  150","  150","23.0","29.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-08","11.41",,"0.00","0.0","0.0","88","101","79",,"  150","  140","23.9","29.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-09","10.29",,"0.00","0.0","0.0","87","101","78",,"  140","  140","19.9","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-10","7.61",,"0.00","0.0","0.0","88","102","78",,"  150","  140","15.0","19.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-11","5.59",,"0.00","0.0","0.0","89","104","77",,"  180","  190","15.0","19.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-12","6.26",,"0.21","0.0","0.0","90","102","79",,"  100","  130","23.0","30.0",,,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-13","5.82",,"0.00","0.0","0.0","88","102","78",,"  100","  110","15.0","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-14","6.71",,"0.00","0.0","0.0","89","101","76",,"  150","  160","17.0","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-15","5.37",,"0.05","0.0","0.0","87","97","79",,"  150","  140","17.0","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-16","8.05",,"0.00","0.0","0.0","86","97","74",,"  150","  140","21.9","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-17","7.83",,"0.00","0.0","0.0","84","96","76",,"  160","  160","19.9","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-18","12.75",,"0.00","0.0","0.0","86","99","77",,"  140","  150","23.0","29.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-19","9.84",,"0.00","0.0","0.0","86","98","79",,"  140","  130","18.1","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-20","7.38",,"0.03","0.0","0.0","83","89","73",,"  110","  110","29.1","33.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-21","8.05",,"0.00","0.0","0.0","78","92","72",,"  140","  140","23.9","28.0",,,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-22","12.97",,"0.00","0.0","0.0","85","98","79",,"  150","  150","23.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-23","10.29",,"0.00","0.0","0.0","87","98","78",,"  160","  150","17.0","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-24","6.26",,"0.00","0.0","0.0","87","99","77",,"  170","  130","15.0","19.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-25","6.04",,"0.00","0.0","0.0","88","100","77",,"  110","  110","19.9","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-26","6.71",,"0.00","0.0","0.0","85","97","75",,"  100","  120","14.1","17.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-27","7.16",,"0.00","0.0","0.0","85","96","78",,"  140","  140","15.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-28","6.93",,"0.00","0.0","0.0","84","96","72",,"  140","  170","17.0","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-29","5.82",,"0.00","0.0","0.0","83","95","71",,"  160","  170","17.0","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-30","6.71",,"0.00","0.0","0.0","83","94","75",,"  100","  100","16.1","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-08-31","7.83",,"0.00","0.0","0.0","84","96","75",,"  130","  120","21.9","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-01","9.40",,"0.00","0.0","0.0","83","95","75",,"  120","  150","21.9","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-02","6.04",,"0.00","0.0","0.0","82","94","73",,"  120","  110","18.1","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-03","6.04",,"0.00","0.0","0.0","83","95","75",,"  120","  110","19.9","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-04","9.40",,"0.00","0.0","0.0","85","97","78",,"  140","  130","23.9","29.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-05","10.74",,"0.00","0.0","0.0","87","100","80",,"  130","  130","25.1","29.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-06","10.74",,"0.00","0.0","0.0","86","98","79",,"  130","  130","19.9","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-07","8.50",,"0.00","0.0","0.0","87","98","78",,"  140","  130","18.1","21.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-08","10.29",,"0.00","0.0","0.0","87","98","79",,"  140","  140","23.9","27.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-09","7.61",,"0.00","0.0","0.0","85","95","78",,"  140","  140","17.0","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-10","4.92",,"1.63","0.0","0.0","83","97","75",,"  120","  120","25.1","25.1","    1",,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-11","6.26",,"0.00","0.0","0.0","81","93","75",,"  100","   70","18.1","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-12","8.95",,"0.00","0.0","0.0","80","91","73",,"   70","   40","17.0","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-13","8.72",,"0.00","0.0","0.0","78","90","67",,"  130","  140","17.0","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-14","7.16",,"0.00","0.0","0.0","77","90","65",,"  120","  120","15.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-15","8.72",,"0.00","0.0","0.0","80","93","73",,"  130","  140","23.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-16","9.84",,"0.15","0.0","0.0","80","90","76",,"  160","  160","23.0","28.0","    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-17","9.40",,"0.00","0.0","0.0","82","93","77",,"  130","  130","21.0","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-18","10.07",,"0.00","0.0","0.0","84","95","77",,"  140","  140","21.0","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-19","6.93",,"0.00","0.0","0.0","83","93","75",,"  100","  110","16.1","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-20","4.03",,"0.00","0.0","0.0","81","93","71",,"  150","  140","17.0","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-21","4.70",,"0.00","0.0","0.0","83","93","75",,"  120","  120","13.0","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-22","6.93",,"0.00","0.0","0.0","82","94","70",,"  140","   70","18.1","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-23","4.70",,"0.00","0.0","0.0","81","93","69",,"  140","  110","15.0","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-24","5.59",,"0.00","0.0","0.0","80","92","68",,"   80","  100","15.0","19.9",,,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-25","4.03",,"0.54","0.0","0.0","80","92","70",,"  270","  270","42.9","57.9",,,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-26","5.14",,"0.00","0.0","0.0","78","94","67",,"   30","   10","19.9","25.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-27","5.59",,"0.00","0.0","0.0","79","92","66",,"   80","  100","14.1","17.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-28","6.49",,"0.00","0.0","0.0","78","91","68",,"   10","   40","16.1","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-29","5.37",,"0.00","0.0","0.0","79","94","67",,"   40","   40","15.0","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-09-30","4.92",,"0.00","0.0","0.0","83","95","70",,"   50","   20","15.0","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-01","5.37",,"0.00","0.0","0.0","82","96","69",,"   50","   50","15.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-02","6.71",,"0.00","0.0","0.0","81","91","70",,"   30","   20","14.1","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-03","4.47",,"0.00","0.0","0.0","74","87","61",,"  100","  110","12.1","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-04","4.47",,"0.00","0.0","0.0","74","88","60",,"  100","   90","12.1","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-05","5.14",,"0.00","0.0","0.0","78","86","69",,"   20","   50","13.0","17.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-06","3.80",,"0.00","0.0","0.0","76","90","64",,"  130","  120","13.0","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-07","6.49",,"0.00","0.0","0.0","77","90","65",,"  150","  140","15.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-08","6.49",,"0.00","0.0","0.0","78","89","69",,"  150","  160","21.0","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-09","5.59",,"0.02","0.0","0.0","78","86","70",,"   90","   20","13.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-10","5.14",,"0.00","0.0","0.0","78","92","69",,"   20","   50","13.0","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-11","7.61",,"0.00","0.0","0.0","80","93","66",,"  200","  230","18.1","23.9",,,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-12","8.28",,"0.00","0.0","0.0","82","97","72",,"  190","  210","16.1","21.9","    1",,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-13","6.93",,"0.00","0.0","0.0","85","96","68",,"   50","   40","19.9","23.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-14","6.49",,"0.00","0.0","0.0","77","95","58",,"  140","  140","14.1","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-15","6.49",,"0.00","0.0","0.0","77","92","62",,"  140","  140","16.1","21.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-16","6.26",,"0.00","0.0","0.0","76","90","63",,"  120","  100","21.0","28.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-17","7.16",,"0.00","0.0","0.0","75","89","61",,"   80","   60","15.0","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-18","6.93",,"0.00","0.0","0.0","71","84","59",,"  130","  140","13.0","18.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-19","7.16",,"0.00","0.0","0.0","70","85","55",,"  150","  190","18.1","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-20","8.05",,"0.00","0.0","0.0","71","87","59",,"  140","  130","17.0","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-21","14.54",,"0.01","0.0","0.0","78","90","71",,"  120","  120","25.1","34.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-22","12.75",,"0.06","0.0","0.0","77","82","74",,"  140","  140","28.0","33.1","    1",,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-23","11.18",,"0.31","0.0","0.0","80","91","75",,"  130","  130","25.9","30.0","    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-24","14.76",,"4.07","0.0","0.0","74","78","61",,"   10","   30","23.9","33.1","    1",,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-25","17.00",,"0.02","0.0","0.0","65","74","59",,"  340","  340","28.0","36.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-26","9.40",,"0.00","0.0","0.0","67","80","57",,"  340","  330","19.9","25.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-27","6.49",,"0.00","0.0","0.0","68","85","56",,"  270","  270","15.0","19.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-28","8.72",,"0.00","0.0","0.0","72","84","56",,"  330","  350","28.0","33.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-29","7.83",,"0.00","0.0","0.0","65","79","52",,"  110","  110","18.1","23.0",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-30","14.09",,"2.01","0.0","0.0","76","82","69",,"  170","  160","25.1","33.1","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-10-31","8.50",,"1.28","0.0","0.0","76","83","66",,"  300","  310","23.9","30.0","    1",,"    1",,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-11-01","4.92",,"0.00","0.0","0.0","69","79","57",,"  330","  320","16.1","19.9",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-11-02","4.25",,"0.00","0.0","0.0","66","83","54",,"  200","  190","10.1","16.1",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-11-03","6.49",,"0.00","0.0","0.0","68","82","57",,"  140","  140","14.1","18.1","    1","    1",,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-11-04","8.28",,"0.00","0.0","0.0","71","79","65",,"  150","  140","18.1","21.9","    1",,,,,,,"    1",,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2015-11-05","11.41",,"0.05","0.0","0.0","78","86","75",,"  170","  160","17.0","25.1","    1",,"    1",,,,,,,
